8093	0
42018.5	0
55857.8	0
123934	0
382697	0
429830	5.82077e-11
797566	1.16415e-10
1.07341e+06	0
1.07361e+06	0
1.07361e+06	0
1.07361e+06	0
1.07361e+06	0
7.55547e+06	0
1.07347e+07	1.86265e-09
1.11047e+07	0
1.85757e+07	3.72529e-09
1.97064e+07	0
5.33682e+07	0
8.09584e+07	1.49012e-08
3.15113e+08	0


